,experiment,episode,ret_ag0,ret_ag1,ret_ag2,coop_ag0,coop_ag1,coop_ag2
75,1.0,750.0,4.0,4.0,4.0,0.0,0.0,0.0
76,1.0,800.0,4.0,4.0,4.0,0.0,0.0,0.0
77,1.0,850.0,4.0,4.0,4.0,0.0,0.0,0.0
78,1.0,900.0,4.0,4.0,4.0,0.0,0.0,0.0
79,1.0,950.0,11.499214673249421,11.499214673249421,15.499214673249421,1.0,1.0,0.0
80,1.0,1000.0,16.109187943129555,12.109187943129555,12.109187943129555,0.0,1.0,1.0
81,1.0,1050.0,8.917908871582483,4.917908871582482,8.917908871582483,0.0,1.0,0.0
82,1.0,1100.0,2.358468183951145,6.358468183951145,6.358468183951145,1.0,0.0,0.0
83,1.0,1150.0,4.0,4.0,4.0,0.0,0.0,0.0
84,1.0,1200.0,4.455627994785467,8.455627994785466,8.455627994785466,1.0,0.0,0.0
85,1.0,1250.0,4.0,4.0,4.0,0.0,0.0,0.0
86,1.0,1300.0,2.879552914055804,6.879552914055804,6.879552914055804,1.0,0.0,0.0
87,1.0,1350.0,4.0,4.0,4.0,0.0,0.0,0.0
88,1.0,1400.0,18.56748987347462,18.56748987347462,18.56748987347462,1.0,1.0,1.0
89,1.0,1450.0,8.392255141188304,4.392255141188304,8.392255141188304,0.0,1.0,0.0
90,1.0,1500.0,4.0,4.0,4.0,0.0,0.0,0.0
91,1.0,1550.0,4.0,4.0,4.0,0.0,0.0,0.0
92,1.0,1600.0,8.460774391232809,12.460774391232809,8.460774391232809,1.0,0.0,1.0
93,1.0,1650.0,15.65039008886851,15.65039008886851,15.65039008886851,1.0,1.0,1.0
94,1.0,1700.0,15.31374673694243,15.31374673694243,15.31374673694243,1.0,1.0,1.0
95,1.0,1750.0,9.621054500435465,9.621054500435465,13.621054500435465,1.0,1.0,0.0
96,1.0,1800.0,17.645607437378906,17.645607437378906,17.645607437378906,1.0,1.0,1.0
97,1.0,1850.0,4.018673361938848,8.018673361938848,8.018673361938848,1.0,0.0,0.0
98,1.0,1900.0,8.806280698132488,8.806280698132488,12.806280698132488,1.0,1.0,0.0
99,1.0,1950.0,8.913920875759436,12.913920875759436,8.913920875759436,1.0,0.0,1.0
100,1.0,2000.0,4.0,4.0,4.0,0.0,0.0,0.0
101,1.0,2050.0,13.637696233307846,13.637696233307846,13.637696233307846,1.0,1.0,1.0
102,1.0,2100.0,4.0,4.0,4.0,0.0,0.0,0.0
103,1.0,2150.0,4.0,4.0,4.0,0.0,0.0,0.0
104,1.0,2200.0,13.29597479228434,13.29597479228434,13.29597479228434,1.0,1.0,1.0
105,1.0,2250.0,19.141302721790925,19.141302721790925,19.141302721790925,1.0,1.0,1.0
106,1.0,2300.0,3.783902223285454,7.783902223285454,7.783902223285454,1.0,0.0,0.0
107,1.0,2350.0,8.156765924406127,12.156765924406127,8.156765924406127,1.0,0.0,1.0
108,1.0,2400.0,15.370250117721326,15.370250117721326,15.370250117721326,1.0,1.0,1.0
109,1.0,2450.0,4.0,4.0,4.0,0.0,0.0,0.0
110,1.0,2500.0,4.0,4.0,4.0,0.0,0.0,0.0
111,1.0,2550.0,18.14616130226474,18.14616130226474,18.14616130226474,1.0,1.0,1.0
112,1.0,2600.0,18.03103988298092,18.03103988298092,18.03103988298092,1.0,1.0,1.0
113,1.0,2650.0,7.978663565572473,11.978663565572473,7.978663565572473,1.0,0.0,1.0
114,1.0,2700.0,16.712105100224655,16.712105100224655,16.712105100224655,1.0,1.0,1.0
115,1.0,2750.0,19.76262097665284,19.76262097665284,19.76262097665284,1.0,1.0,1.0
116,1.0,2800.0,18.639077059044716,18.639077059044716,18.639077059044716,1.0,1.0,1.0
117,1.0,2850.0,4.0,4.0,4.0,0.0,0.0,0.0
118,1.0,2900.0,4.140323397391425,8.140323397391425,8.140323397391425,1.0,0.0,0.0
119,1.0,2950.0,10.258065470988047,10.258065470988047,14.258065470988047,1.0,1.0,0.0
120,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0
121,2.0,50.0,15.535651506688788,11.535651506688788,11.535651506688788,0.0,1.0,1.0
122,2.0,100.0,8.509705191335286,4.509705191335286,8.509705191335286,0.0,1.0,0.0
123,2.0,150.0,4.546437878012112,8.546437878012112,8.546437878012112,1.0,0.0,0.0
124,2.0,200.0,2.079517943783589,6.079517943783589,6.079517943783589,1.0,0.0,0.0
125,2.0,250.0,1.9311046528840095,5.9311046528840095,5.9311046528840095,1.0,0.0,0.0
126,2.0,300.0,5.869879646998134,9.869879646998134,9.869879646998134,1.0,0.0,0.0
127,2.0,350.0,4.140418794744734,8.140418794744734,8.140418794744734,1.0,0.0,0.0
128,2.0,400.0,11.906502851407048,11.906502851407048,15.906502851407048,1.0,1.0,0.0
129,2.0,450.0,5.77769222879923,1.7776922287992303,5.77769222879923,0.0,1.0,0.0
130,2.0,500.0,7.831849195260064,3.8318491952600646,3.8318491952600646,0.0,1.0,1.0
131,2.0,550.0,13.501925008813165,13.501925008813165,13.501925008813165,1.0,1.0,1.0
132,2.0,600.0,13.963609885742283,13.963609885742283,13.963609885742283,1.0,1.0,1.0
133,2.0,650.0,16.1432843914048,16.1432843914048,16.1432843914048,1.0,1.0,1.0
134,2.0,700.0,6.264078626323436,2.2640786263234363,6.264078626323436,0.0,1.0,0.0
135,2.0,750.0,4.0,4.0,4.0,0.0,0.0,0.0
136,2.0,800.0,14.479189377343722,14.479189377343722,14.479189377343722,1.0,1.0,1.0
137,2.0,850.0,4.0,4.0,4.0,0.0,0.0,0.0
138,2.0,900.0,6.845423373786926,6.845423373786926,2.845423373786926,0.0,0.0,1.0
139,2.0,950.0,17.20620136710741,17.20620136710741,17.20620136710741,1.0,1.0,1.0
140,2.0,1000.0,11.959710094866475,15.959710094866475,11.959710094866475,1.0,0.0,1.0
141,2.0,1050.0,4.0,4.0,4.0,0.0,0.0,0.0
142,2.0,1100.0,18.879693229090478,18.879693229090478,18.879693229090478,1.0,1.0,1.0
143,2.0,1150.0,19.220410405040774,19.220410405040774,19.220410405040774,1.0,1.0,1.0
144,2.0,1200.0,7.54432578573686,7.54432578573686,11.54432578573686,1.0,1.0,0.0
145,2.0,1250.0,12.116421727138247,16.116421727138246,12.116421727138247,1.0,0.0,1.0
146,2.0,1300.0,5.91779970491347,5.91779970491347,1.9177997049134703,0.0,0.0,1.0
147,2.0,1350.0,7.799518193023258,11.799518193023257,7.799518193023258,1.0,0.0,1.0
148,2.0,1400.0,12.066117584216531,12.066117584216531,12.066117584216531,1.0,1.0,1.0
149,2.0,1450.0,15.926721513184349,15.926721513184349,15.926721513184349,1.0,1.0,1.0
150,2.0,1500.0,14.742065861954893,14.742065861954893,14.742065861954893,1.0,1.0,1.0
151,2.0,1550.0,12.116223165863968,12.116223165863968,12.116223165863968,1.0,1.0,1.0
152,2.0,1600.0,16.728896393008846,16.728896393008846,16.728896393008846,1.0,1.0,1.0
153,2.0,1650.0,19.742667312279075,19.742667312279075,19.742667312279075,1.0,1.0,1.0
154,2.0,1700.0,14.780488891456908,14.780488891456908,14.780488891456908,1.0,1.0,1.0
155,2.0,1750.0,7.151659262994803,11.151659262994803,7.151659262994803,1.0,0.0,1.0
156,2.0,1800.0,9.866312980652534,13.866312980652534,9.866312980652534,1.0,0.0,1.0
157,2.0,1850.0,15.497162366332159,15.497162366332159,15.497162366332159,1.0,1.0,1.0
158,2.0,1900.0,4.0,4.0,4.0,0.0,0.0,0.0
159,2.0,1950.0,4.0,4.0,4.0,0.0,0.0,0.0
160,2.0,2000.0,9.208195942245943,9.208195942245943,13.208195942245943,1.0,1.0,0.0
161,2.0,2050.0,13.069723378636006,13.069723378636006,13.069723378636006,1.0,1.0,1.0
162,2.0,2100.0,17.69315264681058,17.69315264681058,17.69315264681058,1.0,1.0,1.0
163,2.0,2150.0,4.0,4.0,4.0,0.0,0.0,0.0
164,2.0,2200.0,12.770134697558804,12.770134697558804,12.770134697558804,1.0,1.0,1.0
165,2.0,2250.0,4.0,4.0,4.0,0.0,0.0,0.0
166,2.0,2300.0,4.0,4.0,4.0,0.0,0.0,0.0
167,2.0,2350.0,6.820758229071574,10.820758229071574,6.820758229071574,1.0,0.0,1.0
168,2.0,2400.0,4.0,4.0,4.0,0.0,0.0,0.0
169,2.0,2450.0,7.5824020060631145,7.5824020060631145,3.582402006063115,0.0,0.0,1.0
170,2.0,2500.0,16.576013232789293,16.576013232789293,16.576013232789293,1.0,1.0,1.0
171,2.0,2550.0,4.0,4.0,4.0,0.0,0.0,0.0
172,2.0,2600.0,9.298662032883996,13.298662032883996,9.298662032883996,1.0,0.0,1.0
173,2.0,2650.0,18.775138977487327,18.775138977487327,18.775138977487327,1.0,1.0,1.0
174,2.0,2700.0,8.984537164070366,8.984537164070366,12.984537164070366,1.0,1.0,0.0
175,2.0,2750.0,4.0,4.0,4.0,0.0,0.0,0.0
176,2.0,2800.0,19.31745415068677,19.31745415068677,19.31745415068677,1.0,1.0,1.0
177,2.0,2850.0,7.595937698524997,3.595937698524997,7.595937698524997,0.0,1.0,0.0
178,2.0,2900.0,3.5895058184411015,7.5895058184411015,7.5895058184411015,1.0,0.0,0.0
179,2.0,2950.0,2.6056609984907984,6.605660998490798,6.605660998490798,1.0,0.0,0.0
180,3.0,0.0,15.04370238556277,15.04370238556277,15.04370238556277,1.0,1.0,1.0
181,3.0,50.0,15.98315059376512,11.98315059376512,11.98315059376512,0.0,1.0,1.0
182,3.0,100.0,16.079862361123418,12.079862361123418,12.079862361123418,0.0,1.0,1.0
183,3.0,150.0,17.024942054791698,13.024942054791698,13.024942054791698,0.0,1.0,1.0
184,3.0,200.0,5.98967040105315,1.98967040105315,5.98967040105315,0.0,1.0,0.0
185,3.0,250.0,10.812165471174367,6.812165471174368,6.812165471174368,0.0,1.0,1.0
186,3.0,300.0,4.0,4.0,4.0,0.0,0.0,0.0
187,3.0,350.0,9.061820765236707,5.061820765236707,9.061820765236707,0.0,1.0,0.0
188,3.0,400.0,16.430969381938525,12.430969381938525,12.430969381938525,0.0,1.0,1.0
189,3.0,450.0,8.86245045164138,8.86245045164138,12.86245045164138,1.0,1.0,0.0
190,3.0,500.0,4.0,4.0,4.0,0.0,0.0,0.0
191,3.0,550.0,4.0,4.0,4.0,0.0,0.0,0.0
192,3.0,600.0,4.0,4.0,4.0,0.0,0.0,0.0
193,3.0,650.0,4.0,4.0,4.0,0.0,0.0,0.0
194,3.0,700.0,16.56275240467985,12.56275240467985,12.56275240467985,0.0,1.0,1.0
195,3.0,750.0,15.104319123945547,11.104319123945547,11.104319123945547,0.0,1.0,1.0
196,3.0,800.0,9.88192803099315,5.88192803099315,5.88192803099315,0.0,1.0,1.0
197,3.0,850.0,4.0,4.0,4.0,0.0,0.0,0.0
198,3.0,900.0,17.886996159364685,17.886996159364685,17.886996159364685,1.0,1.0,1.0
199,3.0,950.0,15.055470699373505,11.055470699373505,11.055470699373505,0.0,1.0,1.0
200,3.0,1000.0,4.0,4.0,4.0,0.0,0.0,0.0
201,3.0,1050.0,4.0,4.0,4.0,0.0,0.0,0.0
202,3.0,1100.0,12.927925269279362,12.927925269279362,12.927925269279362,1.0,1.0,1.0
203,3.0,1150.0,6.698504977185122,2.698504977185122,6.698504977185122,0.0,1.0,0.0
204,3.0,1200.0,5.8991755204901075,5.8991755204901075,9.899175520490108,1.0,1.0,0.0
205,3.0,1250.0,16.771965176757153,16.771965176757153,16.771965176757153,1.0,1.0,1.0
206,3.0,1300.0,10.482430760736547,10.482430760736547,10.482430760736547,1.0,1.0,1.0
207,3.0,1350.0,4.0,4.0,4.0,0.0,0.0,0.0
208,3.0,1400.0,18.40457108611058,18.40457108611058,18.40457108611058,1.0,1.0,1.0
209,3.0,1450.0,7.2982971313743334,3.2982971313743334,7.2982971313743334,0.0,1.0,0.0
210,3.0,1500.0,3.587957128542744,7.587957128542744,7.587957128542744,1.0,0.0,0.0
211,3.0,1550.0,2.281255872625626,6.281255872625626,6.281255872625626,1.0,0.0,0.0
212,3.0,1600.0,18.77677160166079,18.77677160166079,18.77677160166079,1.0,1.0,1.0
213,3.0,1650.0,4.0,4.0,4.0,0.0,0.0,0.0
214,3.0,1700.0,10.61044586222889,6.6104458622288895,6.6104458622288895,0.0,1.0,1.0
215,3.0,1750.0,15.091588821639379,15.091588821639379,15.091588821639379,1.0,1.0,1.0
216,3.0,1800.0,12.385095711730793,8.385095711730793,8.385095711730793,0.0,1.0,1.0
217,3.0,1850.0,6.988358143793097,2.9883581437930973,6.988358143793097,0.0,1.0,0.0
218,3.0,1900.0,2.824537985902979,6.824537985902979,6.824537985902979,1.0,0.0,0.0
219,3.0,1950.0,12.159720937718937,12.159720937718937,12.159720937718937,1.0,1.0,1.0
220,3.0,2000.0,4.0,4.0,4.0,0.0,0.0,0.0
221,3.0,2050.0,4.0,4.0,4.0,0.0,0.0,0.0
222,3.0,2100.0,12.819548044071931,12.819548044071931,12.819548044071931,1.0,1.0,1.0
223,3.0,2150.0,13.936018782323503,13.936018782323503,13.936018782323503,1.0,1.0,1.0
224,3.0,2200.0,18.544858615333,18.544858615333,18.544858615333,1.0,1.0,1.0
225,3.0,2250.0,19.9425826025091,19.9425826025091,19.9425826025091,1.0,1.0,1.0
226,3.0,2300.0,18.10264276799279,18.10264276799279,18.10264276799279,1.0,1.0,1.0
227,3.0,2350.0,8.076271974481685,4.076271974481685,8.076271974481685,0.0,1.0,0.0
228,3.0,2400.0,13.824033461855956,13.824033461855956,13.824033461855956,1.0,1.0,1.0
229,3.0,2450.0,4.0,4.0,4.0,0.0,0.0,0.0
230,3.0,2500.0,6.925319901329104,2.925319901329104,6.925319901329104,0.0,1.0,0.0
231,3.0,2550.0,18.56626890250994,18.56626890250994,18.56626890250994,1.0,1.0,1.0
232,3.0,2600.0,4.0,4.0,4.0,0.0,0.0,0.0
233,3.0,2650.0,19.194841947420656,19.194841947420656,19.194841947420656,1.0,1.0,1.0
234,3.0,2700.0,10.572631529179256,10.572631529179256,10.572631529179256,1.0,1.0,1.0
235,3.0,2750.0,14.375794724616885,14.375794724616885,14.375794724616885,1.0,1.0,1.0
236,3.0,2800.0,8.475442265596506,8.475442265596506,4.475442265596506,0.0,0.0,1.0
237,3.0,2850.0,18.28819946362244,18.28819946362244,18.28819946362244,1.0,1.0,1.0
238,3.0,2900.0,19.185805193825086,19.185805193825086,19.185805193825086,1.0,1.0,1.0
239,3.0,2950.0,16.355094897807106,16.355094897807106,16.355094897807106,1.0,1.0,1.0
240,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0
241,4.0,50.0,16.074248770417654,12.074248770417654,12.074248770417654,0.0,1.0,1.0
242,4.0,100.0,4.526216351203355,8.526216351203356,8.526216351203356,1.0,0.0,0.0
243,4.0,150.0,4.0,4.0,4.0,0.0,0.0,0.0
244,4.0,200.0,4.0,4.0,4.0,0.0,0.0,0.0
245,4.0,250.0,6.015807693264802,10.0158076932648,10.0158076932648,1.0,0.0,0.0
246,4.0,300.0,6.558473604503222,10.558473604503222,10.558473604503222,1.0,0.0,0.0
247,4.0,350.0,4.0,4.0,4.0,0.0,0.0,0.0
248,4.0,400.0,7.526498802530069,11.52649880253007,7.526498802530069,1.0,0.0,1.0
249,4.0,450.0,11.54807688183065,7.54807688183065,7.54807688183065,0.0,1.0,1.0
250,4.0,500.0,18.67175432412983,18.67175432412983,18.67175432412983,1.0,1.0,1.0
251,4.0,550.0,11.427514139022897,7.427514139022897,7.427514139022897,0.0,1.0,1.0
252,4.0,600.0,8.474724359445977,8.474724359445977,4.474724359445977,0.0,0.0,1.0
253,4.0,650.0,16.768899423197936,16.768899423197936,16.768899423197936,1.0,1.0,1.0
254,4.0,700.0,3.2674209860540473,7.267420986054047,7.267420986054047,1.0,0.0,0.0
255,4.0,750.0,15.963717999254916,15.963717999254916,15.963717999254916,1.0,1.0,1.0
256,4.0,800.0,12.927258276395152,12.927258276395152,12.927258276395152,1.0,1.0,1.0
257,4.0,850.0,7.425800761066528,7.425800761066528,3.4258007610665278,0.0,0.0,1.0
258,4.0,900.0,6.769943368458765,2.7699433684587653,6.769943368458765,0.0,1.0,0.0
259,4.0,950.0,4.0,4.0,4.0,0.0,0.0,0.0
260,4.0,1000.0,3.5840298556945243,7.584029855694524,7.584029855694524,1.0,0.0,0.0
261,4.0,1050.0,18.832160355927176,18.832160355927176,18.832160355927176,1.0,1.0,1.0
262,4.0,1100.0,15.234123270143971,15.234123270143971,15.234123270143971,1.0,1.0,1.0
263,4.0,1150.0,19.471716443950363,19.471716443950363,19.471716443950363,1.0,1.0,1.0
264,4.0,1200.0,4.0,4.0,4.0,0.0,0.0,0.0
265,4.0,1250.0,7.3475875239284925,11.347587523928492,7.3475875239284925,1.0,0.0,1.0
266,4.0,1300.0,11.697591559824602,11.697591559824602,11.697591559824602,1.0,1.0,1.0
267,4.0,1350.0,4.0,4.0,4.0,0.0,0.0,0.0
268,4.0,1400.0,4.0,4.0,4.0,0.0,0.0,0.0
269,4.0,1450.0,14.595602032762372,14.595602032762372,14.595602032762372,1.0,1.0,1.0
270,4.0,1500.0,14.648542101507894,14.648542101507894,14.648542101507894,1.0,1.0,1.0
271,4.0,1550.0,4.0,4.0,4.0,0.0,0.0,0.0
272,4.0,1600.0,7.349025625326061,7.349025625326061,11.34902562532606,1.0,1.0,0.0
273,4.0,1650.0,2.9317011369180825,6.9317011369180825,6.9317011369180825,1.0,0.0,0.0
274,4.0,1700.0,6.663720397040172,2.663720397040172,6.663720397040172,0.0,1.0,0.0
275,4.0,1750.0,7.4561247561935975,3.456124756193598,7.4561247561935975,0.0,1.0,0.0
276,4.0,1800.0,5.9776865832416215,5.9776865832416215,1.9776865832416217,0.0,0.0,1.0
277,4.0,1850.0,6.333587835587581,6.333587835587581,10.333587835587581,1.0,1.0,0.0
278,4.0,1900.0,2.2690692549032105,6.2690692549032105,6.2690692549032105,1.0,0.0,0.0
279,4.0,1950.0,8.004456815286343,8.004456815286343,12.004456815286343,1.0,1.0,0.0
280,4.0,2000.0,4.0,4.0,4.0,0.0,0.0,0.0
281,4.0,2050.0,14.120819656187262,14.120819656187262,14.120819656187262,1.0,1.0,1.0
282,4.0,2100.0,16.342858152898994,16.342858152898994,16.342858152898994,1.0,1.0,1.0
283,4.0,2150.0,4.0,4.0,4.0,0.0,0.0,0.0
284,4.0,2200.0,14.900981125517978,14.900981125517978,14.900981125517978,1.0,1.0,1.0
285,4.0,2250.0,11.76913219350854,11.76913219350854,11.76913219350854,1.0,1.0,1.0
286,4.0,2300.0,16.25587339761247,16.25587339761247,16.25587339761247,1.0,1.0,1.0
287,4.0,2350.0,14.483129609764829,14.483129609764829,14.483129609764829,1.0,1.0,1.0
288,4.0,2400.0,3.7750127965026046,7.775012796502605,7.775012796502605,1.0,0.0,0.0
289,4.0,2450.0,7.977342648339183,3.9773426483391834,7.977342648339183,0.0,1.0,0.0
290,4.0,2500.0,4.0,4.0,4.0,0.0,0.0,0.0
291,4.0,2550.0,4.0,4.0,4.0,0.0,0.0,0.0
292,4.0,2600.0,4.0,4.0,4.0,0.0,0.0,0.0
293,4.0,2650.0,11.47428512724241,7.474285127242411,7.474285127242411,0.0,1.0,1.0
294,4.0,2700.0,15.331379806909045,11.331379806909045,11.331379806909045,0.0,1.0,1.0
295,4.0,2750.0,9.871729563425145,5.871729563425145,5.871729563425145,0.0,1.0,1.0
296,4.0,2800.0,16.192068458929576,16.192068458929576,16.192068458929576,1.0,1.0,1.0
297,4.0,2850.0,13.159274048667784,13.159274048667784,13.159274048667784,1.0,1.0,1.0
298,4.0,2900.0,10.397097847793336,10.397097847793336,14.397097847793336,1.0,1.0,0.0
299,4.0,2950.0,8.991097587393693,8.991097587393693,12.991097587393693,1.0,1.0,0.0
300,5.0,0.0,4.994119117340222,4.994119117340222,8.994119117340222,1.0,1.0,0.0
301,5.0,50.0,4.0,4.0,4.0,0.0,0.0,0.0
302,5.0,100.0,4.536535053206017,8.536535053206016,8.536535053206016,1.0,0.0,0.0
303,5.0,150.0,4.0,4.0,4.0,0.0,0.0,0.0
304,5.0,200.0,4.0,4.0,4.0,0.0,0.0,0.0
305,5.0,250.0,4.939708854823479,8.939708854823479,8.939708854823479,1.0,0.0,0.0
306,5.0,300.0,4.0,4.0,4.0,0.0,0.0,0.0
307,5.0,350.0,6.598807034729665,10.598807034729665,10.598807034729665,1.0,0.0,0.0
308,5.0,400.0,15.143358933392946,11.143358933392946,11.143358933392946,0.0,1.0,1.0
309,5.0,450.0,7.584658800485949,7.584658800485949,3.584658800485949,0.0,0.0,1.0
310,5.0,500.0,17.23137606458692,13.231376064586922,13.231376064586922,0.0,1.0,1.0
311,5.0,550.0,8.478777970645043,4.478777970645043,8.478777970645043,0.0,1.0,0.0
312,5.0,600.0,17.320722149407352,13.320722149407354,13.320722149407354,0.0,1.0,1.0
313,5.0,650.0,14.958182399155882,10.958182399155882,10.958182399155882,0.0,1.0,1.0
314,5.0,700.0,7.456963661820703,7.456963661820703,3.4569636618207036,0.0,0.0,1.0
315,5.0,750.0,15.300159636541482,11.300159636541482,11.300159636541482,0.0,1.0,1.0
316,5.0,800.0,4.0,4.0,4.0,0.0,0.0,0.0
