,experiment,episode,ret_ag0,ret_ag1,ret_ag2,coop_ag0,coop_ag1,coop_ag2
101,1.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0
180,3.0,0.0,1.0,-2.221339624260015,-3.4053659887090255,0.0,1.0,1.0
181,3.0,50.0,-2.521461777779803,0.0,0.0,1.0,0.0,0.0
182,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
183,3.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
184,3.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
185,3.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
186,3.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
187,3.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
188,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
189,3.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
190,3.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
191,3.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
192,3.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
193,3.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
194,3.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
195,3.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
196,3.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
197,3.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
198,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
199,3.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0
200,3.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
201,3.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
202,3.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
203,3.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0
204,3.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
205,3.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0
206,3.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0
207,3.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0
208,3.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
209,3.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
211,3.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
213,3.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
214,3.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
215,3.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0
216,3.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
217,3.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0
218,3.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0
219,3.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0
220,3.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
221,3.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
222,3.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0
223,3.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0
224,3.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0
225,3.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
226,3.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
227,3.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
228,3.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
229,3.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0
230,3.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
231,3.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0
232,3.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
233,3.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0
234,3.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0
235,3.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
236,3.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
237,3.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0
238,3.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0
239,3.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0
240,4.0,0.0,0.9457927886147496,-2.7916414983835067,-3.8962421733468844,1.0,1.0,1.0
241,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
242,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
243,4.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
244,4.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
245,4.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
246,4.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
247,4.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
248,4.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
249,4.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
250,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
251,4.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
252,4.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
253,4.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
254,4.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
255,4.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
256,4.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
257,4.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
258,4.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
259,4.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0
260,4.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
261,4.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
262,4.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
263,4.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0
264,4.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
265,4.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0
266,4.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0
267,4.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0
268,4.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
269,4.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0
270,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
271,4.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0
272,4.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
273,4.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
274,4.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
275,4.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0
276,4.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
277,4.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0
278,4.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0
279,4.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0
280,4.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
281,4.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
282,4.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0
283,4.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0
284,4.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0
285,4.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
286,4.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
287,4.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
288,4.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
289,4.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0
290,4.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
291,4.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0
292,4.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
293,4.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0
294,4.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0
295,4.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
296,4.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
297,4.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0
298,4.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0
299,4.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0
300,5.0,0.0,-4.7741307626353215,0.0,0.0,1.0,0.0,0.0
301,5.0,50.0,-3.034048013874646,0.0,0.0,1.0,0.0,0.0
302,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
303,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
304,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
305,5.0,250.0,0.0,-2.1248997965816234,0.0,0.0,1.0,0.0
306,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
307,5.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
308,5.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
309,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
310,5.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
311,5.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
312,5.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
313,5.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
314,5.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
315,5.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
316,5.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
317,5.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
318,5.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
319,5.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0
320,5.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
321,5.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
322,5.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
323,5.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0
324,5.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
325,5.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0
326,5.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0
327,5.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0
328,5.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
329,5.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0
330,5.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
331,5.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0
332,5.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
333,5.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
334,5.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
335,5.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0
336,5.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
337,5.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0
338,5.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0
339,5.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0
340,5.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
341,5.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
342,5.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0
343,5.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0
344,5.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0
345,5.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
346,5.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
347,5.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
348,5.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
349,5.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0
350,5.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
351,5.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0
352,5.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
353,5.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0
354,5.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0
355,5.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
356,5.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
357,5.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0
358,5.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0
359,5.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0
360,6.0,0.0,0.0,0.0,-2.9630160240394647,0.0,0.0,1.0
361,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
362,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
363,6.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
364,6.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
365,6.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
366,6.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
367,6.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
368,6.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
369,6.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
370,6.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
371,6.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
372,6.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
373,6.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
374,6.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
375,6.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
376,6.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
377,6.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
378,6.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
379,6.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0
380,6.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
381,6.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
382,6.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
383,6.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0
384,6.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
385,6.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0
386,6.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0
387,6.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0
388,6.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
389,6.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0
390,6.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
391,6.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0
392,6.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
393,6.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
394,6.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
395,6.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0
396,6.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
397,6.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0
