,experiment,episode,ret_ag0,ret_ag1,ret_ag2,coop_ag0,coop_ag1,coop_ag2
63,1.0,150.0,5.665137279541609,5.665137279541609,1.665137279541609,0.0,0.0,1.0
64,1.0,200.0,4.0,4.0,4.0,0.0,0.0,0.0
65,1.0,250.0,4.0,4.0,4.0,0.0,0.0,0.0
66,1.0,300.0,4.0,4.0,4.0,0.0,0.0,0.0
67,1.0,350.0,7.851851614848825,3.851851614848825,7.851851614848825,0.0,1.0,0.0
68,1.0,400.0,17.660933923870903,17.660933923870903,17.660933923870903,1.0,1.0,1.0
69,1.0,450.0,7.877404336178201,7.877404336178201,3.877404336178201,0.0,0.0,1.0
70,1.0,500.0,15.46274278325619,15.46274278325619,15.46274278325619,1.0,1.0,1.0
71,1.0,550.0,4.0,4.0,4.0,0.0,0.0,0.0
72,1.0,600.0,4.0,4.0,4.0,0.0,0.0,0.0
